==13414== NVPROF is profiling process 13414, command: ./stencil 20 2048
Time: 10214783.19us
==13414== Profiling application: ./stencil 20 2048
==13414== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.48335s  493.44us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [525]
2.48339s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b76578a0000  [Unified Memory Memcpy DtoH]
2.48339s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a6000  [Unified Memory Memcpy DtoH]
2.48339s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy DtoH]
2.48340s  4.6720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b76578a0000  [Unified Memory Memcpy HtoD]
2.48340s  4.4480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a6000  [Unified Memory Memcpy HtoD]
2.48340s  3.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy HtoD]
2.48342s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
2.48342s  6.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
2.48343s  91.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b769caa9000  [Unified Memory GPU page faults]
2.48344s  164.22us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b7656e00000  [Unified Memory GPU page faults]
2.48345s  141.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b7656ca8000  [Unified Memory GPU page faults]
2.48349s  3.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
2.48349s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
2.48349s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
2.48349s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy DtoH]
2.48350s  3.6480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
2.48350s  4.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy HtoD]
2.48351s  507.68ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [533]
2.48352s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
2.48352s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656ca8000  [Unified Memory Memcpy DtoD]
2.48352s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
2.48356s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
2.48357s  3.9360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b769c004000  [Unified Memory Memcpy DtoD]
2.48357s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00c000  [Unified Memory Memcpy DtoD]
2.48357s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00e000  [Unified Memory Memcpy DtoD]
2.48358s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
2.48358s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b7656e04000  [Unified Memory Memcpy DtoD]
2.48359s  79.456us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b7656e00000  [Unified Memory GPU page faults]
2.48361s  82.432us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b7656ca1000  [Unified Memory GPU page faults]
2.48364s  3.9040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
2.48365s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e0a000  [Unified Memory Memcpy DtoD]
2.48365s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e0b000  [Unified Memory Memcpy DtoD]
2.48365s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e0d000  [Unified Memory Memcpy DtoD]
2.48365s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e0e000  [Unified Memory Memcpy DtoD]
2.48367s  61.600us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b7656ca8000  [Unified Memory GPU page faults]
2.48367s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
2.48368s  4.8640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b7656ca1000  [Unified Memory Memcpy DtoD]
2.48368s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
